time,drowsiness,eye_left_distance_1,eye_left_distance_2,eye_right_distance_1,eye_right_distance_2,lip_first_layer_distance_1,lip_first_layer_distance_2,lip_first_layer_distance_3,lip_first_layer_distance_4,lip_first_layer_distance_5,lip_second_layer_distance_1,lip_second_layer_distance_2,lip_second_layer_distance_3
2014-11-27 12:09:03,7,6.4031242374328485,6.4031242374328485,5.656854249492381,5.0,7.0,9.055385138137417,9.055385138137417,9.055385138137417,7.0710678118654755,1.0,0.0,1.0
2014-11-27 12:09:04,7,6.4031242374328485,6.4031242374328485,6.4031242374328485,5.656854249492381,6.0,7.0710678118654755,6.082762530298219,6.082762530298219,6.082762530298219,0.0,0.0,1.0
2014-11-27 12:09:05,7,5.830951894845301,7.0710678118654755,5.656854249492381,5.656854249492381,8.06225774829855,10.04987562112089,9.055385138137417,10.04987562112089,7.0710678118654755,0.0,1.4142135623730951,0.0
2014-11-27 12:09:06,7,5.830951894845301,6.4031242374328485,5.0,5.0,7.0,9.055385138137417,9.0,9.055385138137417,6.082762530298219,1.0,1.0,1.0
2014-11-27 12:09:07,7,5.0,5.656854249492381,5.656854249492381,5.656854249492381,7.0,9.055385138137417,9.055385138137417,8.06225774829855,6.082762530298219,1.0,0.0,0.0
2014-11-27 12:09:08,7,5.385164807134504,5.0,5.830951894845301,5.830951894845301,6.0,9.055385138137417,8.06225774829855,8.06225774829855,6.082762530298219,1.4142135623730951,1.0,1.4142135623730951
2014-11-27 12:09:09,7,5.656854249492381,5.656854249492381,6.4031242374328485,6.4031242374328485,7.0,9.055385138137417,8.06225774829855,8.06225774829855,6.082762530298219,1.0,0.0,1.0
2014-11-27 12:09:10,7,5.0,6.4031242374328485,6.4031242374328485,6.4031242374328485,7.0,9.055385138137417,9.0,9.055385138137417,7.0,0.0,0.0,1.0
2014-11-27 12:09:11,7,5.0,5.0,5.0,5.0,7.0,9.055385138137417,9.0,9.055385138137417,7.0710678118654755,1.0,0.0,1.0
2014-11-27 12:09:12,7,5.830951894845301,5.656854249492381,6.4031242374328485,5.0,7.0,9.055385138137417,9.055385138137417,9.055385138137417,7.0,1.0,0.0,1.0
2014-11-27 12:09:13,7,5.830951894845301,5.656854249492381,6.4031242374328485,6.4031242374328485,7.0710678118654755,9.055385138137417,9.055385138137417,8.0,6.082762530298219,0.0,1.0,0.0
2014-11-27 12:09:14,7,5.385164807134504,5.656854249492381,6.4031242374328485,6.4031242374328485,7.0710678118654755,9.055385138137417,9.055385138137417,9.055385138137417,7.0710678118654755,1.0,1.0,1.0
2014-11-27 12:09:15,7,4.47213595499958,5.656854249492381,6.4031242374328485,6.4031242374328485,7.0,9.055385138137417,9.055385138137417,10.04987562112089,7.0710678118654755,1.4142135623730951,1.0,0.0
2014-11-27 12:09:16,7,5.830951894845301,5.656854249492381,5.0,5.0,7.0,9.219544457292887,8.06225774829855,8.06225774829855,6.082762530298219,1.4142135623730951,0.0,0.0
2014-11-27 12:09:17,7,5.0,5.656854249492381,6.4031242374328485,6.4031242374328485,7.0,9.219544457292887,9.055385138137417,8.06225774829855,6.082762530298219,1.4142135623730951,1.4142135623730951,1.0
2014-11-27 12:09:18,7,4.47213595499958,5.656854249492381,5.0,5.0,6.082762530298219,9.055385138137417,8.06225774829855,9.055385138137417,6.082762530298219,1.0,1.4142135623730951,1.0
2014-11-27 12:09:19,7,4.47213595499958,5.0,4.47213595499958,5.0,7.0,9.055385138137417,8.06225774829855,9.055385138137417,6.0,1.0,1.0,1.0
2014-11-27 12:09:20,7,5.385164807134504,5.0,5.0,5.0,7.0710678118654755,10.04987562112089,9.055385138137417,10.04987562112089,7.0710678118654755,1.4142135623730951,1.0,1.0
2014-11-27 12:09:21,7,5.0,5.656854249492381,5.830951894845301,5.656854249492381,7.0710678118654755,10.04987562112089,9.055385138137417,9.055385138137417,7.0,1.0,1.0,1.4142135623730951
2014-11-27 12:09:22,7,5.385164807134504,5.656854249492381,5.830951894845301,5.656854249492381,7.0710678118654755,10.04987562112089,9.055385138137417,9.055385138137417,7.0710678118654755,0.0,1.4142135623730951,1.0
2014-11-27 12:09:23,7,5.385164807134504,5.0,5.385164807134504,5.0,8.06225774829855,10.04987562112089,9.0,10.0,7.0710678118654755,1.0,2.0,2.0
2014-11-27 12:09:24,7,5.385164807134504,5.830951894845301,5.0,5.0,7.0,9.055385138137417,9.0,9.0,6.082762530298219,1.4142135623730951,2.0,2.0
2014-11-27 12:09:25,7,5.830951894845301,6.4031242374328485,5.0,5.656854249492381,7.0,10.04987562112089,9.055385138137417,10.04987562112089,7.0710678118654755,1.0,2.23606797749979,2.0
2014-11-27 12:09:26,7,5.0,5.0,5.0,5.0,8.06225774829855,10.04987562112089,9.055385138137417,10.0,7.0710678118654755,2.0,2.0,1.0
2014-11-27 12:09:27,7,5.0,5.0,5.385164807134504,5.656854249492381,8.06225774829855,10.04987562112089,9.0,10.0,7.0,1.0,2.0,1.0
2014-11-27 12:09:28,7,4.47213595499958,5.0,5.830951894845301,5.0,7.0710678118654755,9.055385138137417,9.055385138137417,9.055385138137417,6.082762530298219,1.0,2.0,1.0
2014-11-27 12:09:29,7,5.830951894845301,5.0,5.830951894845301,5.0,7.0,9.055385138137417,9.055385138137417,10.04987562112089,6.082762530298219,1.0,1.4142135623730951,1.0
2014-11-27 12:09:30,7,4.47213595499958,5.0,5.385164807134504,4.47213595499958,7.0710678118654755,10.04987562112089,9.055385138137417,9.055385138137417,7.0710678118654755,1.0,1.0,1.0
2014-11-27 12:09:31,7,5.830951894845301,6.4031242374328485,5.830951894845301,5.656854249492381,7.0710678118654755,9.055385138137417,9.055385138137417,10.04987562112089,7.0710678118654755,1.0,1.0,1.0
2014-11-27 12:09:32,7,5.830951894845301,5.656854249492381,6.4031242374328485,5.656854249492381,7.0710678118654755,10.04987562112089,9.055385138137417,10.0,7.0710678118654755,1.4142135623730951,1.0,1.0
2014-11-27 12:09:33,7,4.47213595499958,5.0,5.385164807134504,5.385164807134504,12.0,16.0,15.0,15.033296378372908,11.045361017187261,8.0,8.0,8.0
2014-11-27 12:09:34,7,5.830951894845301,6.4031242374328485,6.4031242374328485,6.4031242374328485,7.0710678118654755,9.055385138137417,9.055385138137417,9.055385138137417,7.0,0.0,1.4142135623730951,1.4142135623730951
2014-11-27 12:09:35,7,5.830951894845301,6.4031242374328485,5.830951894845301,5.830951894845301,7.0,10.04987562112089,9.055385138137417,9.055385138137417,7.0710678118654755,1.0,0.0,1.0
2014-11-27 12:09:36,7,5.830951894845301,6.4031242374328485,6.4031242374328485,6.4031242374328485,7.0,8.06225774829855,8.06225774829855,9.055385138137417,6.082762530298219,0.0,0.0,1.0
2014-11-27 12:09:37,7,5.830951894845301,6.4031242374328485,6.4031242374328485,5.0,7.0,10.04987562112089,9.055385138137417,9.0,6.082762530298219,1.0,0.0,0.0
2014-11-27 12:09:38,7,5.385164807134504,5.656854249492381,6.4031242374328485,5.0,6.0,9.055385138137417,8.06225774829855,9.055385138137417,7.0710678118654755,1.0,1.0,1.0
2014-11-27 12:09:39,7,5.0,5.0,5.0,5.0,7.0710678118654755,9.055385138137417,8.06225774829855,9.055385138137417,6.082762530298219,0.0,1.0,1.0
2014-11-27 12:09:40,7,5.830951894845301,6.4031242374328485,6.4031242374328485,6.4031242374328485,7.0710678118654755,9.219544457292887,8.06225774829855,9.055385138137417,6.082762530298219,1.0,1.0,1.4142135623730951
2014-11-27 12:09:41,7,5.830951894845301,5.656854249492381,5.830951894845301,5.656854249492381,7.0710678118654755,9.219544457292887,9.055385138137417,9.055385138137417,7.0710678118654755,1.0,1.0,1.0
2014-11-27 12:09:42,7,5.656854249492381,6.4031242374328485,7.0710678118654755,7.0710678118654755,7.0710678118654755,9.055385138137417,9.055385138137417,9.055385138137417,7.0710678118654755,1.0,1.0,1.0
2014-11-27 12:09:43,7,5.385164807134504,5.656854249492381,5.830951894845301,5.656854249492381,7.0,9.055385138137417,8.06225774829855,9.055385138137417,7.0,1.4142135623730951,1.0,1.4142135623730951
2014-11-27 12:09:44,7,5.830951894845301,7.0710678118654755,6.4031242374328485,6.4031242374328485,7.0710678118654755,9.219544457292887,9.055385138137417,9.055385138137417,7.0710678118654755,0.0,1.0,1.4142135623730951
2014-11-27 12:09:45,7,5.830951894845301,7.0710678118654755,5.830951894845301,6.4031242374328485,8.06225774829855,9.219544457292887,8.06225774829855,9.055385138137417,7.0710678118654755,1.0,1.4142135623730951,1.0
2014-11-27 12:09:46,7,5.385164807134504,6.4031242374328485,6.4031242374328485,6.4031242374328485,8.0,9.055385138137417,10.198039027185569,10.04987562112089,7.0710678118654755,1.4142135623730951,1.0,1.0
2014-11-27 12:09:47,7,5.385164807134504,6.4031242374328485,5.830951894845301,5.0,6.0,9.055385138137417,8.06225774829855,8.06225774829855,6.082762530298219,1.0,0.0,1.0
2014-11-27 12:09:48,7,5.830951894845301,5.656854249492381,6.4031242374328485,6.4031242374328485,7.0710678118654755,9.219544457292887,8.06225774829855,9.055385138137417,6.082762530298219,1.4142135623730951,1.0,1.0
2014-11-27 12:09:49,7,5.385164807134504,5.656854249492381,5.0,5.0,7.0710678118654755,10.198039027185569,9.219544457292887,9.219544457292887,7.0710678118654755,1.0,1.0,1.0
2014-11-27 12:09:50,7,5.830951894845301,6.4031242374328485,6.4031242374328485,5.656854249492381,7.0,10.04987562112089,9.055385138137417,10.04987562112089,7.0710678118654755,1.0,1.0,0.0
2014-11-27 12:09:51,7,5.830951894845301,6.4031242374328485,6.4031242374328485,6.4031242374328485,6.082762530298219,9.219544457292887,9.055385138137417,9.055385138137417,6.082762530298219,0.0,1.0,1.0
2014-11-27 12:09:52,7,5.830951894845301,5.656854249492381,5.830951894845301,5.830951894845301,7.0710678118654755,10.04987562112089,9.219544457292887,9.055385138137417,7.0710678118654755,1.0,1.0,1.4142135623730951
2014-11-27 12:09:53,7,5.830951894845301,6.4031242374328485,5.656854249492381,5.656854249492381,8.0,9.055385138137417,9.219544457292887,10.04987562112089,6.082762530298219,1.0,1.0,1.0
2014-11-27 12:09:54,7,5.830951894845301,5.656854249492381,5.830951894845301,5.0,7.0710678118654755,10.198039027185569,9.055385138137417,9.055385138137417,6.082762530298219,0.0,1.4142135623730951,1.0
2014-11-27 12:09:55,7,5.0,5.656854249492381,5.830951894845301,5.656854249492381,8.06225774829855,10.198039027185569,10.198039027185569,9.055385138137417,6.082762530298219,1.0,1.0,1.0
2014-11-27 12:09:56,7,5.830951894845301,6.4031242374328485,6.4031242374328485,5.656854249492381,7.0710678118654755,10.04987562112089,9.055385138137417,9.055385138137417,7.0710678118654755,0.0,1.4142135623730951,1.0
2014-11-27 12:09:57,7,5.830951894845301,5.0,5.830951894845301,5.0,7.0710678118654755,10.198039027185569,9.055385138137417,9.055385138137417,7.0710678118654755,0.0,1.4142135623730951,1.4142135623730951
2014-11-27 12:09:58,7,5.0,5.0,5.0,5.0,7.0,10.04987562112089,10.04987562112089,10.04987562112089,6.082762530298219,1.0,1.0,1.4142135623730951
2014-11-27 12:09:59,7,5.385164807134504,5.656854249492381,5.830951894845301,5.656854249492381,7.0710678118654755,10.04987562112089,9.055385138137417,9.219544457292887,7.0710678118654755,1.0,1.0,1.0
2014-11-27 12:10:00,7,5.830951894845301,7.0710678118654755,6.4031242374328485,5.656854249492381,7.0710678118654755,9.219544457292887,9.055385138137417,9.055385138137417,7.0710678118654755,1.0,1.0,0.0
2014-11-27 12:10:01,7,5.385164807134504,5.0,4.47213595499958,5.0,7.0710678118654755,10.04987562112089,9.055385138137417,9.055385138137417,7.0710678118654755,1.0,1.0,1.4142135623730951
2014-11-27 12:10:02,7,5.830951894845301,5.0,5.830951894845301,5.0,7.0710678118654755,10.04987562112089,10.04987562112089,10.04987562112089,8.0,2.0,1.0,1.0
2014-11-27 12:10:03,7,5.830951894845301,7.0710678118654755,6.4031242374328485,6.4031242374328485,7.0710678118654755,10.04987562112089,9.219544457292887,9.219544457292887,7.0710678118654755,1.0,1.4142135623730951,1.0
2014-11-27 12:10:04,7,5.830951894845301,6.4031242374328485,6.4031242374328485,5.656854249492381,7.0710678118654755,9.055385138137417,9.055385138137417,9.055385138137417,7.0710678118654755,0.0,1.0,0.0
2014-11-27 12:10:05,7,4.47213595499958,5.656854249492381,5.0,5.0,7.0,9.055385138137417,9.055385138137417,9.0,6.082762530298219,1.0,2.0,1.0
2014-11-27 12:10:06,7,5.830951894845301,6.4031242374328485,6.4031242374328485,6.4031242374328485,7.0710678118654755,10.04987562112089,9.219544457292887,9.055385138137417,7.0710678118654755,1.0,1.0,1.0
2014-11-27 12:10:07,7,5.385164807134504,5.656854249492381,5.830951894845301,5.0,7.0710678118654755,9.055385138137417,9.219544457292887,9.055385138137417,6.082762530298219,1.4142135623730951,1.4142135623730951,1.0
2014-11-27 12:10:08,7,4.47213595499958,5.656854249492381,5.830951894845301,5.0,7.0710678118654755,10.198039027185569,9.055385138137417,9.055385138137417,7.0710678118654755,1.0,1.0,1.0
2014-11-27 12:10:09,7,5.830951894845301,6.4031242374328485,6.4031242374328485,5.656854249492381,7.0710678118654755,10.198039027185569,9.055385138137417,9.055385138137417,6.082762530298219,1.4142135623730951,1.0,1.0
2014-11-27 12:10:10,7,5.0,5.656854249492381,5.830951894845301,4.242640687119285,7.0710678118654755,10.04987562112089,10.04987562112089,10.04987562112089,7.0710678118654755,1.0,1.0,2.0
2014-11-27 12:10:11,7,4.47213595499958,5.656854249492381,5.385164807134504,5.656854249492381,7.0710678118654755,10.198039027185569,9.219544457292887,9.219544457292887,7.0710678118654755,1.0,1.0,0.0
2014-11-27 12:10:12,7,5.385164807134504,5.0,5.0,5.0,7.0,10.04987562112089,9.219544457292887,9.055385138137417,7.0710678118654755,1.0,1.0,1.0
2014-11-27 12:10:13,7,5.385164807134504,6.4031242374328485,5.830951894845301,5.656854249492381,6.082762530298219,9.055385138137417,8.06225774829855,9.055385138137417,7.0710678118654755,1.0,1.4142135623730951,1.0
2014-11-27 12:10:14,7,5.830951894845301,6.4031242374328485,6.4031242374328485,6.4031242374328485,7.0710678118654755,10.198039027185569,9.219544457292887,9.219544457292887,6.082762530298219,0.0,1.0,0.0
2014-11-27 12:10:15,7,5.830951894845301,7.0710678118654755,5.830951894845301,7.0710678118654755,7.0710678118654755,10.198039027185569,9.055385138137417,9.055385138137417,6.082762530298219,0.0,1.4142135623730951,1.0
2014-11-27 12:10:16,7,5.385164807134504,5.830951894845301,5.385164807134504,5.0,7.0710678118654755,9.219544457292887,9.055385138137417,10.04987562112089,7.0710678118654755,2.0,1.0,1.0
2014-11-27 12:10:17,7,5.830951894845301,5.656854249492381,5.830951894845301,5.656854249492381,7.0710678118654755,9.219544457292887,8.06225774829855,9.219544457292887,7.0710678118654755,1.0,1.0,1.0
2014-11-27 12:10:18,7,5.830951894845301,7.0710678118654755,6.4031242374328485,5.656854249492381,7.0710678118654755,10.04987562112089,9.055385138137417,9.219544457292887,7.0710678118654755,0.0,1.0,0.0
2014-11-27 12:10:19,7,5.0,5.0,5.385164807134504,3.605551275463989,7.0710678118654755,9.055385138137417,9.055385138137417,10.198039027185569,7.0710678118654755,1.0,1.0,0.0
2014-11-27 12:10:20,7,5.0,5.656854249492381,5.385164807134504,5.656854249492381,7.0710678118654755,9.219544457292887,9.055385138137417,10.04987562112089,7.0710678118654755,2.0,1.0,1.0
2014-11-27 12:10:21,7,6.4031242374328485,6.4031242374328485,6.4031242374328485,5.656854249492381,7.0710678118654755,10.198039027185569,9.055385138137417,9.055385138137417,7.0710678118654755,1.0,1.4142135623730951,1.0
2014-11-27 12:10:22,7,5.830951894845301,7.0710678118654755,6.4031242374328485,5.656854249492381,7.0710678118654755,10.198039027185569,9.055385138137417,9.219544457292887,7.0710678118654755,1.4142135623730951,1.0,0.0
2014-11-27 12:10:23,7,5.830951894845301,6.4031242374328485,6.4031242374328485,5.656854249492381,7.0710678118654755,10.198039027185569,9.055385138137417,9.219544457292887,7.280109889280518,1.4142135623730951,1.4142135623730951,0.0
2014-11-27 12:10:24,7,4.47213595499958,5.656854249492381,4.47213595499958,5.656854249492381,7.0710678118654755,10.198039027185569,9.055385138137417,9.055385138137417,7.0710678118654755,1.4142135623730951,1.0,1.4142135623730951
2014-11-27 12:10:25,7,4.47213595499958,5.656854249492381,5.0,5.0,7.0710678118654755,10.198039027185569,9.055385138137417,9.055385138137417,7.0710678118654755,1.0,1.0,1.0
2014-11-27 12:10:26,7,5.385164807134504,5.656854249492381,5.830951894845301,5.0,7.0710678118654755,9.219544457292887,9.055385138137417,9.219544457292887,7.0710678118654755,0.0,1.0,0.0
2014-11-27 12:10:27,7,5.830951894845301,5.656854249492381,6.4031242374328485,6.4031242374328485,7.0710678118654755,10.198039027185569,9.055385138137417,9.219544457292887,7.0710678118654755,1.0,1.4142135623730951,1.0
2014-11-27 12:10:28,7,4.47213595499958,5.656854249492381,5.830951894845301,4.242640687119285,8.06225774829855,10.04987562112089,10.04987562112089,11.045361017187261,7.0710678118654755,1.0,2.0,2.0
2014-11-27 12:10:29,7,5.0,5.0,5.830951894845301,5.0,6.0,10.04987562112089,9.055385138137417,9.055385138137417,7.0,1.4142135623730951,1.4142135623730951,1.0
2014-11-27 12:10:30,7,5.385164807134504,5.656854249492381,5.830951894845301,5.0,7.0710678118654755,10.198039027185569,9.219544457292887,9.219544457292887,7.0710678118654755,1.0,1.0,0.0
2014-11-27 12:10:31,7,4.47213595499958,5.656854249492381,5.0,5.0,7.0710678118654755,10.04987562112089,10.04987562112089,10.04987562112089,7.0710678118654755,1.0,1.4142135623730951,1.0
2014-11-27 12:10:32,7,5.830951894845301,7.0710678118654755,6.4031242374328485,5.656854249492381,7.0710678118654755,9.219544457292887,9.055385138137417,9.219544457292887,7.0710678118654755,0.0,1.0,0.0
2014-11-27 12:10:33,7,5.830951894845301,6.4031242374328485,5.830951894845301,4.242640687119285,7.0710678118654755,10.04987562112089,10.04987562112089,10.198039027185569,7.0710678118654755,2.23606797749979,1.4142135623730951,1.0
2014-11-27 12:10:34,7,5.830951894845301,5.0,5.830951894845301,5.0,6.082762530298219,10.04987562112089,9.055385138137417,9.055385138137417,7.0710678118654755,1.4142135623730951,1.4142135623730951,1.4142135623730951
2014-11-27 12:10:35,7,5.385164807134504,5.656854249492381,6.4031242374328485,5.656854249492381,7.0710678118654755,10.198039027185569,10.04987562112089,9.055385138137417,7.0710678118654755,1.4142135623730951,1.4142135623730951,0.0
2014-11-27 12:10:36,7,5.385164807134504,5.656854249492381,5.830951894845301,5.0,7.0710678118654755,10.198039027185569,9.055385138137417,9.219544457292887,7.0710678118654755,1.0,2.23606797749979,0.0
2014-11-27 12:10:37,7,5.0,5.0,5.830951894845301,5.0,7.0710678118654755,10.04987562112089,9.055385138137417,9.055385138137417,7.0710678118654755,1.0,1.0,2.0
2014-11-27 12:10:38,7,4.47213595499958,5.656854249492381,5.385164807134504,5.0,7.0710678118654755,10.04987562112089,9.055385138137417,10.04987562112089,7.0710678118654755,1.4142135623730951,1.0,1.0
2014-11-27 12:10:39,7,5.830951894845301,5.656854249492381,6.4031242374328485,5.656854249492381,7.0710678118654755,10.198039027185569,9.055385138137417,9.219544457292887,7.0710678118654755,1.0,1.4142135623730951,0.0
2014-11-27 12:10:40,7,4.47213595499958,5.656854249492381,4.47213595499958,5.656854249492381,8.06225774829855,10.04987562112089,9.055385138137417,10.198039027185569,7.0710678118654755,2.0,2.23606797749979,2.0
2014-11-27 12:10:41,7,5.0,5.656854249492381,5.830951894845301,5.656854249492381,7.0710678118654755,10.04987562112089,9.055385138137417,10.04987562112089,7.0710678118654755,1.0,2.23606797749979,2.23606797749979
2014-11-27 12:10:42,7,5.830951894845301,7.0710678118654755,6.4031242374328485,6.4031242374328485,7.0710678118654755,10.198039027185569,9.219544457292887,9.219544457292887,7.0710678118654755,1.0,1.4142135623730951,0.0
2014-11-27 12:10:43,7,5.830951894845301,5.656854249492381,5.830951894845301,5.830951894845301,7.0710678118654755,9.055385138137417,9.055385138137417,9.055385138137417,7.280109889280518,1.0,1.0,0.0
2014-11-27 12:10:44,7,5.385164807134504,5.656854249492381,5.830951894845301,5.830951894845301,7.0,9.055385138137417,9.219544457292887,9.055385138137417,7.280109889280518,1.4142135623730951,0.0,1.0
2014-11-27 12:10:45,7,5.385164807134504,5.656854249492381,5.830951894845301,5.830951894845301,6.082762530298219,9.219544457292887,8.06225774829855,8.246211251235321,7.0710678118654755,1.4142135623730951,0.0,0.0
2014-11-27 12:10:46,7,5.830951894845301,6.4031242374328485,5.830951894845301,6.4031242374328485,7.0710678118654755,9.219544457292887,8.246211251235321,9.055385138137417,7.0710678118654755,1.0,0.0,1.0
2014-11-27 12:10:47,7,5.385164807134504,5.656854249492381,5.385164807134504,5.0,6.082762530298219,9.055385138137417,9.055385138137417,9.055385138137417,6.082762530298219,1.0,2.23606797749979,1.0
2014-11-27 12:10:48,7,5.385164807134504,5.656854249492381,4.47213595499958,5.0,7.0710678118654755,9.055385138137417,9.219544457292887,9.055385138137417,6.082762530298219,1.0,1.0,1.0
2014-11-27 12:10:49,7,5.385164807134504,5.656854249492381,5.385164807134504,5.0,7.0710678118654755,10.198039027185569,10.198039027185569,10.04987562112089,6.082762530298219,1.0,1.0,1.4142135623730951
2014-11-27 12:10:50,7,4.123105625617661,5.0,5.385164807134504,5.0,7.0710678118654755,9.055385138137417,9.055385138137417,10.04987562112089,6.082762530298219,1.4142135623730951,1.0,1.4142135623730951
2014-11-27 12:10:51,7,4.47213595499958,5.0,5.0,5.0,7.0710678118654755,9.055385138137417,9.055385138137417,10.198039027185569,6.082762530298219,1.0,1.4142135623730951,0.0
2014-11-27 12:10:52,7,5.385164807134504,5.656854249492381,5.385164807134504,5.0,7.0710678118654755,9.055385138137417,9.219544457292887,10.04987562112089,7.0710678118654755,1.0,1.0,1.0
2014-11-27 12:10:53,7,5.385164807134504,5.0,5.830951894845301,5.0,6.082762530298219,9.055385138137417,9.219544457292887,9.219544457292887,7.0710678118654755,1.4142135623730951,1.0,0.0
2014-11-27 12:10:54,7,5.385164807134504,5.656854249492381,5.385164807134504,5.656854249492381,7.0710678118654755,9.055385138137417,9.055385138137417,10.198039027185569,6.082762530298219,1.0,1.4142135623730951,1.0
2014-11-27 12:10:55,7,5.385164807134504,5.656854249492381,5.0,5.0,7.0710678118654755,10.04987562112089,9.055385138137417,9.055385138137417,6.082762530298219,1.4142135623730951,1.0,1.0
2014-11-27 12:10:56,7,5.385164807134504,5.656854249492381,5.385164807134504,5.0,7.0710678118654755,9.055385138137417,9.055385138137417,10.198039027185569,6.082762530298219,1.0,1.4142135623730951,1.0
2014-11-27 12:10:57,7,5.385164807134504,5.656854249492381,5.385164807134504,5.0,7.0,9.055385138137417,9.219544457292887,10.04987562112089,6.082762530298219,1.4142135623730951,1.0,1.0
2014-11-27 12:10:58,7,5.385164807134504,5.0,4.47213595499958,5.0,6.0,9.055385138137417,9.055385138137417,9.055385138137417,6.082762530298219,1.4142135623730951,1.0,1.0
2014-11-27 12:10:59,7,5.830951894845301,5.656854249492381,6.4031242374328485,5.656854249492381,8.06225774829855,10.198039027185569,10.04987562112089,9.219544457292887,6.082762530298219,1.0,1.4142135623730951,1.0
2014-11-27 12:11:00,7,5.385164807134504,5.0,5.830951894845301,4.242640687119285,7.0710678118654755,10.04987562112089,10.04987562112089,10.04987562112089,7.0710678118654755,1.4142135623730951,1.0,1.4142135623730951
2014-11-27 12:11:01,7,5.830951894845301,5.656854249492381,5.830951894845301,5.656854249492381,6.082762530298219,9.219544457292887,8.06225774829855,9.219544457292887,6.082762530298219,1.4142135623730951,1.4142135623730951,1.0
2014-11-27 12:11:02,7,5.385164807134504,5.656854249492381,5.0,5.0,7.0710678118654755,9.055385138137417,8.06225774829855,9.055385138137417,6.082762530298219,0.0,1.4142135623730951,1.0
2014-11-27 12:11:03,7,5.0,5.656854249492381,5.830951894845301,5.656854249492381,7.0710678118654755,9.055385138137417,9.055385138137417,10.04987562112089,7.0710678118654755,1.0,1.4142135623730951,1.0
2014-11-27 12:11:04,7,5.830951894845301,5.0,5.830951894845301,5.0,7.0710678118654755,9.055385138137417,8.06225774829855,9.219544457292887,6.082762530298219,1.0,1.4142135623730951,1.0
2014-11-27 12:11:05,7,5.0990195135927845,5.0,5.385164807134504,5.0,7.0,9.055385138137417,9.055385138137417,10.04987562112089,7.280109889280518,1.4142135623730951,1.0,1.4142135623730951
2014-11-27 12:11:06,7,5.385164807134504,5.656854249492381,5.830951894845301,5.0,6.082762530298219,9.055385138137417,9.219544457292887,10.198039027185569,6.082762530298219,1.0,1.4142135623730951,1.0
2014-11-27 12:11:07,7,5.830951894845301,7.0710678118654755,6.4031242374328485,6.4031242374328485,7.0710678118654755,8.246211251235321,8.06225774829855,9.055385138137417,6.082762530298219,0.0,1.4142135623730951,1.4142135623730951
2014-11-27 12:11:08,7,5.656854249492381,6.4031242374328485,6.4031242374328485,5.656854249492381,7.0710678118654755,9.055385138137417,8.06225774829855,9.219544457292887,7.0710678118654755,0.0,1.0,0.0
2014-11-27 12:11:09,7,5.656854249492381,5.830951894845301,6.4031242374328485,5.830951894845301,6.082762530298219,8.06225774829855,8.06225774829855,8.06225774829855,6.0,1.4142135623730951,1.0,1.0
2014-11-27 12:11:10,7,5.656854249492381,7.211102550927978,6.4031242374328485,7.211102550927978,6.082762530298219,8.06225774829855,8.246211251235321,8.06225774829855,6.082762530298219,1.4142135623730951,1.0,0.0
2014-11-27 12:11:11,7,5.0,5.830951894845301,5.656854249492381,5.830951894845301,6.0,8.06225774829855,8.0,8.06225774829855,5.0,0.0,0.0,0.0
2014-11-27 12:11:12,7,5.830951894845301,6.4031242374328485,5.656854249492381,5.0,8.06225774829855,9.0,9.055385138137417,10.0,6.0,1.0,2.0,1.0
2014-11-27 12:11:13,7,5.830951894845301,6.4031242374328485,5.0,5.830951894845301,7.0,10.0,9.0,9.055385138137417,6.0,1.0,1.0,1.0
2014-11-27 12:11:14,7,5.0,5.830951894845301,5.0,5.830951894845301,7.0,9.0,8.0,9.055385138137417,6.0,1.0,1.0,1.0
2014-11-27 12:11:15,7,5.830951894845301,6.4031242374328485,5.656854249492381,5.830951894845301,7.0,10.0,9.055385138137417,9.055385138137417,7.0,1.0,1.4142135623730951,1.0
2014-11-27 12:11:16,7,5.0,5.830951894845301,5.0,5.830951894845301,7.0,9.0,9.0,9.055385138137417,6.0,1.0,1.0,0.0
2014-11-27 12:11:17,7,5.830951894845301,6.4031242374328485,5.830951894845301,5.830951894845301,7.0,9.0,8.0,9.0,6.0,1.0,1.0,0.0
2014-11-27 12:11:18,7,5.0,5.0,5.0,5.0,7.0,10.0,9.0,9.0,7.0,1.0,1.0,1.0
2014-11-27 12:11:19,7,5.0,5.830951894845301,6.4031242374328485,5.385164807134504,8.0,10.0,9.0,9.0,7.0,1.4142135623730951,1.0,1.0
2014-11-27 12:11:20,7,5.0,5.0,5.656854249492381,4.47213595499958,7.0,9.0,9.0,9.0,7.0,0.0,0.0,1.0
2014-11-27 12:11:21,7,5.830951894845301,5.830951894845301,6.4031242374328485,5.830951894845301,7.0,9.055385138137417,9.0,8.0,7.0,1.0,1.0,1.0
2014-11-27 12:11:22,7,5.830951894845301,5.830951894845301,5.656854249492381,5.830951894845301,7.0,10.0,9.0,9.0,6.0,1.0,1.0,1.0
2014-11-27 12:11:23,7,5.830951894845301,5.830951894845301,6.4031242374328485,5.830951894845301,7.0,10.04987562112089,9.0,9.0,6.0,1.0,1.0,1.0
2014-11-27 12:11:24,7,5.656854249492381,5.656854249492381,5.656854249492381,5.0,8.0,10.0,9.0,10.0,7.0,1.0,2.0,1.4142135623730951
2014-11-27 12:11:25,7,5.0,5.830951894845301,5.0,5.0,7.0,10.0,9.0,9.0,7.0,1.0,1.0,1.0
